Object ID,Stop ID,Stop Code,Stop Name,Stop Description,Zone ID,Stop URL,Location Type,Parent Station,Stop Time Zone,Wheelchair Boarding,Stop Latitude,Stop Longitude,x,y
2784,21090601,4273,Veterans Dr s/of Elverton Cres (S),,,,0,,,1,43.691074,-79.857168,-8889659.27795289,5417758.97309185
2785,21090602,4274,Castlemore Rd opp Valleycreek Dr,,,,0,,,0,43.775490,-79.708585,-8873119.09405236,5430764.22436604
2786,21110100,4275,Bramalea Rd n/of Inspire Blvd,,,,0,,,0,43.769792,-79.778812,-8880936.7279323,5429885.80492994
2787,22010300,4276,Bovaird Dr w/of Creditview Rd,,,,0,,,1,43.670845,-79.825693,-8886155.49698018,5414645.18397547
2788,22042500,7224,Highway 50 s/of Gibraltar Rd,,,,0,,,1,43.754882,-79.641874,-8865692.85950205,5427587.63400987
2789,22080100,4282,Bramalea Rd n/of Avondale Blvd,,,,0,,,1,43.708959,-79.696923,-8871820.88615073,5420512.83220544
2790,22080101,4283,Bramalea Rd at Dearbourne Blvd,,,,0,,,1,43.709305,-79.696858,-8871813.65038383,5420566.11597065
2791,22080102,4284,Steeles Ave at 1810 Steeles Ave,,,,0,,,1,43.705942,-79.689605,-8871006.2501171,5420048.22928644
2792,22080103,4285,Steeles Ave e/of Bramalea Rd,,,,0,,,1,43.705198,-79.689823,-8871030.5177661,5419933.66059974
2793,22080104,4286,Bramalea GO Station - Route 13/16 Stop,,,,0,place_BLGO,,1,43.701954,-79.691084,-8871170.89164399,5419434.13310301
2794,22080105,4287,Bramalea GO Station - Route 115 NB / BT On Demand Stop,,,,0,place_BLGO,,1,43.701911,-79.691354,-8871200.9479065,5419427.51192745
2795,22080106,4288,Bramalea GO Station - Route 15 SB/115 SB Stop,,,,0,place_BLGO,,1,43.701857,-79.691638,-8871232.56264189,5419419.19696953
2796,22080107,4289,Bramalea GO Station - Route 15/15A NB Stop,,,,0,place_BLGO,,1,43.701803,-79.691894,-8871261.06043153,5419410.88201908
2797,22080108,4290,Bramalea GO Station-Route 11/11A/511/A/C WB Stop,,,,0,place_BLGO,,1,43.701996,-79.692158,-8871290.4487771,5419440.60030233
2798,22080109,4291,Bramalea GO Station-Route 11/11A/511/A/C EB Stop,,,,0,place_BLGO,,1,43.702159,-79.692426,-8871320.28240063,5419465.69923782
2799,22080600,4292,The Gore Rd n/of Countryside Dr,,,,0,,,1,43.811863,-79.717214,-8874079.66993841,5436373.56027441
2800,22080601,4293,The Gore Rd n/of Grafton Cres,,,,0,,,1,43.805754,-79.708919,-8873156.27476229,5435431.20985722
2801,22080602,4294,The Gore Rd n/of Edgeforest Dr,,,,0,,,1,43.802343,-79.704264,-8872638.08253264,5434905.08428195
2802,22080604,4296,Creditview Rd s/of Mayfield Rd,,,,0,,,0,43.704138,-79.856497,-8889584.58257457,5419770.4334753
2803,22103101,6222,Viscount Rd s/of American Dr,,,,0,,,1,43.691311,-79.618871,-8863132.17725533,5417795.46001214
2804,22103102,6223,Viscount Station - Route 505A Stop,,,,0,,,1,43.689576,-79.615285,-8862732.98556135,5417528.35445873
2805,22103103,6224,American Dr w/of Viscount Rd,,,,0,,,1,43.691071,-79.619941,-8863251.28911048,5417758.51123302
2806,22103104,6225,Airport Rd s/of Derry Rd,,,,0,,,1,43.702088,-79.640133,-8865499.05226858,5419454.76656428
2807,22103106,4298,Squire Ellis Dr w/of Landview Rd,,,,0,,,1,43.812261,-79.729213,-8875415.39250844,5436434.95754023
2808,22103107,4299,Squire Ellis Dr w/of Martin Byrne Dr,,,,0,,,1,43.812562,-79.727201,-8875191.41769297,5436481.39142255
2809,23010900,4301,Mississauga Rd n/of Steeles Ave,,,,0,,,1,43.627783,-79.776819,-8880714.86818715,5408020.27284965
2810,23030600,4302,Countryside Dr w/of The Gore Rd,,,,0,,,0,43.811483,-79.717127,-8874069.98514272,5436314.94015118
2811,23030601,4303,Countryside Dr opp Everglade Dr,,,,0,,,1,43.807519,-79.721516,-8874558.56638781,5435703.46194513
2812,23030602,4304,Countryside Dr e/of Martin Byrne Dr,,,,0,,,1,43.806276,-79.722824,-8874704.17228176,5435511.72776727
2813,23030603,4305,Martin Byrne Dr s/of Arda Cres (S),,,,0,,,1,43.807130,-79.724667,-8874909.3341033,5435643.45781934
2814,23030604,4306,Martin Byrne Dr s/of Mugo Pine St,,,,0,,,1,43.810134,-79.725774,-8875032.5647796,5436106.84172592
2815,23030605,4307,Martin Byrne Dr n/of Squire Ellis Dr,,,,0,,,1,43.813066,-79.726833,-8875150.45212035,5436559.14170299
2816,23030606,4308,Martin Byrne Dr n/of Duet St,,,,0,,,1,43.815023,-79.729061,-8875398.47194584,5436861.04732607
2817,23030607,4309,Martin Byrne Dr s/of Mayfield Rd,,,,0,,,1,43.816037,-79.730563,-8875565.67382101,5437017.48060005
2818,23030608,4310,The Gore Rd n/of Squire Ellis Dr,,,,0,,,1,43.815788,-79.722623,-8874681.79706411,5436979.066266
2819,23050101,4312,Queen St e/of Cherrycrest Dr,,,,0,,,1,43.763426,-79.669314,-8868747.46632942,5428904.50373673
2820,23050102,4313,The Gore Rd at Castlemore School,,,,0,,,1,43.790069,-79.687501,-8870772.03390847,5433012.14445286
2821,23090400,4314,Countryside Dr w/of Naperton Dr,,,,0,,,0,43.752374,-79.783635,-8881473.62183639,5427201.11665486
2822,23090401,4315,Dixie Rd s/of Inspire Blvd,,,,0,,,0,43.758202,-79.786466,-8881788.76731483,5428099.31666862
2823,23090402,4316,Dixie Rd s/of George Gray Dr,,,,0,,,0,43.760166,-79.789080,-8882079.75646376,5428402.02423345
2824,23090403,4317,Dixie Rd s/of Mayfield Rd,,,,0,,,0,43.762189,-79.791721,-8882373.75123895,5428713.83574456
2825,23090404,5014,Dixie Rd at UPS (Caledon),,,,0,,,1,43.767634,-79.801111,-8883419.0412575,5429553.14353157
2826,23090405,4318,Mayfield Rd w/of Russell Creek Dr,,,,0,,,0,43.766321,-79.787912,-8881949.73529852,5429350.74698706
2827,23090406,4319,Russell Creek Dr s/of Seymour Rd,,,,0,,,1,43.764744,-79.785248,-8881653.18017505,5429107.66119841
2828,23090407,4320,Edenbrook Hill Dr btwn Wanless Dr & Dolucci Cres,,,,0,,,1,43.709150,-79.834121,-8887093.69764859,5420542.2460378
2829,23090408,4321,Edenbrook Hill Dr s/of Remembrance Rd,,,,0,,,1,43.711321,-79.835954,-8887297.74627521,5420876.58472018
2830,23090409,4322,Edenbrook Hill Dr s/of Mincing Tr (South Leg),,,,0,,,1,43.713297,-79.839031,-8887640.27634838,5421180.9035103
2831,23090410,4323,Edenbrook Hill Dr n/of Minna Tr,,,,0,,,1,43.714356,-79.840475,-8887801.02169308,5421344.00156661
2832,23090411,4324,Edenbrook Hill Dr n/of Mincing Tr (North Leg),,,,0,,,1,43.715634,-79.842201,-8887993.1591342,5421540.8319541
2833,23090413,4326,Queen Mary Dr s/of Callahan Cl,,,,0,,,1,43.720431,-79.837590,-8887479.86496215,5422279.67642422
2834,23090414,4327,Queen Mary Dr opp Wainwright Dr,,,,0,,,1,43.719188,-79.834895,-8887179.85893446,5422088.22115775
2835,23090415,4328,Queen Mary Dr n/of Iguana Tr,,,,0,,,1,43.717501,-79.832792,-8886945.75404532,5421828.38436175
2836,23090416,4329,Queen Mary Dr s/of Remembrance Rd,,,,0,,,1,43.715887,-79.830825,-8886726.78860693,5421579.79809196
2837,23090417,4330,Queen Mary Dr n/of Wanless Dr,,,,0,,,1,43.713424,-79.827683,-8886377.02276686,5421200.46280405
2838,23090418,4331,Clockwork Dr btwn Fuitvale Cir & Boathouse Rd,,,,0,,,1,43.709566,-79.845831,-8888397.24888577,5420606.30999707
2839,23090419,4332,Clockwork Dr e/of Brisdale Dr,,,,0,,,1,43.707157,-79.848049,-8888644.15551635,5420235.33040062
2840,23090420,4333,Remembrance Rd e/of Chinguacousy Rd,,,,0,,,1,43.708906,-79.838421,-8887572.371459,5420504.67026857
2841,23090421,4334,Remembrance Rd w/of Edenbrook Hill Dr,,,,0,,,1,43.711199,-79.836415,-8887349.06456047,5420857.79613589
2842,23090422,4335,Remembrance Rd w/of Emily St,,,,0,,,1,43.712726,-79.835194,-8887213.1434622,5421092.96420562
2843,23090423,4336,Remembrance Rd w/of Abercrombie Cres,,,,0,,,1,43.714153,-79.833764,-8887053.95659037,5421312.73703225
2844,23090424,4337,Remembrance Rd at Queen Mary Dr,,,,0,,,1,43.715917,-79.831085,-8886755.73167454,5421584.41859352
2845,23090425,4338,Remembrance Rd e/of McLaughlin Rd,,,,0,,,1,43.717933,-79.828365,-8886452.94265958,5421894.92159965
2846,23090426,4339,Remembrance Rd w/of Queen Mary Dr,,,,0,,,1,43.716009,-79.831282,-8886777.66161422,5421598.58814607
2847,23090427,4340,Remembrance Rd w/of Iguana Tr,,,,0,,,1,43.714262,-79.833935,-8887072.99222329,5421329.5243799
2848,23090428,4341,Remembrance Rd e/of Divers Rd,,,,0,,,1,43.713211,-79.835060,-8887198.22665044,5421167.65865775
2849,23090429,4342,Remembrance Rd e/of Edenbrook Hill Dr,,,,0,,,1,43.711720,-79.836256,-8887331.36476143,5420938.03289818
2850,23090430,4343,The Gore Rd s/of Castle Oaks Crossing,,,,0,,,1,43.786687,-79.682895,-8870259.29633388,5432490.62872993
2851,23090431,4344,McVean Dr at 9987 McVean Dr,,,,0,,,1,43.781999,-79.699647,-8872124.12044365,5431767.77223019
2852,23090432,4345,McVean Dr s/of Carl Finlay Dr,,,,0,,,0,43.805185,-79.731033,-8875617.99398169,5435343.44305177
2853,23090433,4346,McVean Dr s/of Squire Ellis Dr,,,,0,,,0,43.808492,-79.735339,-8876097.33570904,5435853.55109688
2854,23090434,4347,Countryside Dr w/of Gordon Randle Dr,,,,0,,,1,43.798870,-79.730719,-8875583.03966158,5434369.42645373
2855,23090435,4348,Countryside Dr w/of McVean Dr,,,,0,,,1,43.801928,-79.727248,-8875196.64970903,5434841.07515791
2856,23090436,4349,Chinguacousy Rd s/of Queen St (Rt 55 Stop),,,,0,,,1,43.665745,-79.780859,-8881164.59892995,5413860.32198346
2857,23090437,4350,Gore Meadows CC - Route 35/36 SB Stop,,,,0,place_GOMD,,1,43.793525,-79.695830,-8871699.21394729,5433545.10171014
2858,23103001,4352,Wanless Dr e/of McLaughlin Rd,,,,0,place_WAMG,,1,43.716209,-79.824330,-8886003.76851423,5421629.39159625
2859,23103002,4353,Remembrance Rd w/of Chinguacousy Rd,,,,0,,,1,43.708624,-79.839110,-8887649.07058815,5420461.24272584
2860,24010800,4354,Countryside Dr e/of John Carroll Dr,,,,0,,,1,43.804467,-79.724819,-8874926.2546659,5435232.6945676
2861,24010801,4355,John Carroll Dr btwn Elderbridge Rd and Carl Finlay Dr,,,,0,,,1,43.807308,-79.728427,-8875327.89538868,5435670.91467159
2862,24010802,4356,John Carroll Dr btwn Cloverhaven Rd and Venue Rd,,,,0,,,1,43.810434,-79.731804,-8875703.82130909,5436153.11969429
2863,24042902,4359,Veterans Dr s/of Remembrance Rd,,,,0,,,1,43.690083,-79.855599,-8889484.61767184,5417606.40698278
2864,24042903,4360,Exchange Blvd e/of Sun Pac Blvd,,,,0,,,1,43.753264,-79.689581,-8871003.57844933,5427338.27606302
2865,24042904,4361,Westmore Dr n/of Finch Avve,,,,0,,,1,43.735240,-79.601110,-8861155.03177935,5424560.96439089
2866,24042905,4362,Westmore Dr btwn Finch Ave and Carrier Dr,,,,0,,,1,43.737790,-79.602240,-8861280.82280395,5424953.84219538
2867,24042906,4363,Carrier Dr e/of Highway 27,,,,0,,,1,43.739260,-79.605100,-8861599.19654761,5425180.33229714
2868,24042907,4364,McVean Dr n/of Countryside Dr,,,,0,,,0,43.802645,-79.727596,-8875235.38889183,5434951.66469511
2869,24042908,4365,Highway 50 n/of Langstaff Rd,,,,0,,,1,43.785648,-79.658821,-8867579.39091253,5432330.41737629
2870,24042909,4366,Highway 50 n/of Rutherford Rd,,,,0,,,1,43.803756,-79.669319,-8868748.02292687,5435123.02711572
2871,24042910,4367,Mayfield GO Park & Ride - Route 41 NB,,,,0,,,1,43.846667,-79.697022,-8871831.90678032,5441744.12894709
2872,24042911,4368,George Bolton Pkwy at 12476 Hwy 50,,,,0,,,1,43.857045,-79.707889,-8873041.61568677,5443346.15364195
2873,24042912,4369,George Bolton Pkwy at Coleraine Dr,,,,0,,,0,43.848117,-79.717877,-8874153.47476081,5441967.94489884
2874,24042913,4370,Coleraine Dr at 12691 Coleraine Dr,,,,0,,,0,43.853045,-79.725042,-8874951.07891235,5442728.65109459
2875,24042914,4371,Coleraine Dr at 12880 Coleraine Dr,,,,0,,,0,43.855655,-79.728662,-8875354.05546902,5443131.56681079
2876,24042915,4372,Holland Dr e/of Coleraine Dr,,,,0,,,1,43.866086,-79.742286,-8876870.67221159,5444742.01641674
2877,24042916,4373,Holland Dr n/of Browning Crt,,,,0,,,0,43.864267,-79.730904,-8875603.63376737,5444461.15941191
2878,24042917,4374,Healey Rd w/of Highway 50,,,,0,,,0,43.863030,-79.717454,-8874106.38661621,5444270.16919199
2879,24042918,4375,Highway 50 s/of Queensgate Blvd,,,,0,,,1,43.868958,-79.723126,-8874737.79076799,5445185.47604157
2880,24042919,4376,Highway 50 s/of Allan Dr,,,,0,,,0,43.871925,-79.727228,-8875194.42331922,5445643.62686195
2881,24042920,4377,Highway 50 s/of Downey Dr,,,,0,,,0,43.875275,-79.732061,-8875732.43041823,5446160.9462388
2882,24042921,4378,Highway 50 s/of King St,,,,0,,,1,43.879282,-79.737679,-8876357.8233175,5446779.76018127
2883,24042922,4379,Highway 50 at Hickman St,,,,0,,,0,43.881301,-79.740485,-8876670.18580867,5447091.57663489
2884,24042923,4380,Highway 50 s/of Bolton Heights Dr,,,,0,,,0,43.887418,-79.748946,-8877612.06002027,5448036.35696901
2885,24042924,4381,Highway 50 at Caledon Recreation Centre,,,,0,,,0,43.890619,-79.753913,-8878164.98393104,5448530.79515702
2886,24042925,4382,Kingsview Dr at Rotarian Way,,,,0,,,0,43.892682,-79.752102,-8877963.38433321,5448849.46777772
2887,24042926,4383,Kingsview Dr at Thornbury Rd,,,,0,,,0,43.891489,-79.748506,-8877563.07944432,5448665.18313724
2888,24042927,4384,Kingsview Dr n/of Bolton Heights Rd,,,,0,,,0,43.890262,-79.746333,-8877321.18219082,5448475.65031248
2889,24042928,4385,Highway 50 at Hickman St,,,,0,,,0,43.881350,-79.740858,-8876711.70797873,5447099.14437704
2890,24042929,4386,Highway 50 at King St,,,,0,,,0,43.879654,-79.738474,-8876446.32231268,5446837.21145294
2891,24042930,4387,Highway 50 n/of William St,,,,0,,,0,43.875335,-79.732537,-8875785.41849584,5446170.21192558
2892,24042931,4388,Highway 50 n/of Wilton Dr,,,,0,,,0,43.872078,-79.727901,-8875269.34133652,5445667.25305349
2893,24042932,4389,Highway 50 n/of Queensgate Blvd,,,,0,,,0,43.869104,-79.723778,-8874810.37107598,5445208.02017261
2894,24042933,4390,Highway 50 n/of Healey Rd,,,,0,,,1,43.864100,-79.716918,-8874046.71936914,5444435.37472883
2895,24042934,4391,Holland Dr opp Browning Crt,,,,0,,,0,43.864388,-79.730837,-8875596.17536149,5444479.84177232
2896,24042935,4392,Coleraine Dr s/of Holland Dr,,,,0,,,0,43.865301,-79.742298,-8876872.00804547,5444620.80989617
2897,24042936,4393,Coleraine Dr at 12880 Coleraine Dr,,,,0,,,0,43.855754,-79.729240,-8875418.39813469,5443146.85016785
2898,24042937,4394,Coleraine Dr at 12724 Coleraine Dr,,,,0,,,0,43.853159,-79.725662,-8875020.09699664,5442746.24934379
2899,24042938,4395,George Bolton Pkwy e/of Coleraine Dr,,,,0,,,0,43.848334,-79.717337,-8874093.36223578,5442001.44058174
2900,24042939,4396,George Bolton Pkwy w/of Highway 50,,,,0,,,0,43.857134,-79.707697,-8873020.24234453,5443359.89354471
2901,24042940,4397,Mayfield GO Park & Ride - Route 41 SB,,,,0,,,1,43.846854,-79.696636,-8871788.93745687,5441772.99318149
2902,24042941,4398,Highway 50 s/of Castlemore Rd,,,,0,,,1,43.802186,-79.668956,-8868707.61395171,5434880.86872973
2903,24042942,4399,Highway 50 s/of Cottrelle Blvd,,,,0,,,1,43.784132,-79.658500,-8867543.65735598,5432096.65874144
2904,24062400,4400,Healey Rd e/of Piercey Rd,,,,0,,,0,43.863526,-79.726479,-8875111.04502062,5444346.75008151
2905,24062401,4401,Healey Rd w/of Piercey Rd,,,,0,,,0,43.863595,-79.726820,-8875149.00496698,5444357.40352186
2906,24062402,4402,Highway 50 s/of Bolton Heights Rd,,,,0,,,0,43.887028,-79.748724,-8877587.34709331,5447976.11795602
2907,24062403,4403,Highway 50 n/of Ebenezer Rd,,,,0,,,1,43.779178,-79.655121,-8867167.50879659,5431332.82126467
2908,24062404,4404,Highway 50 s/of Trade Valley Dr,,,,0,,,1,43.791842,-79.662413,-8867979.25052345,5433285.55877932
2909,24062405,4405,George Bolton Pkwy w/of Simpson Rd,,,,0,,,1,43.850977,-79.715154,-8873850.35178738,5442409.41851924
2910,24062406,4406,Coleraine Dr s/of Healey Rd,,,,0,,,0,43.858971,-79.733037,-8875841.07824124,5443643.49589298
2911,24062407,4407,Coleraine Dr n/of Healey Rd,,,,0,,,0,43.859074,-79.733696,-8875914.43778567,5443659.39764425
2912,24062408,4408,George Bolton Pkwy w/of Simpson Rd,,,,0,,,0,43.851222,-79.714502,-8873777.77147938,5442447.23804807
2913,24062409,4409,Highway 50 n/of Bellchase Tr,,,,0,,,1,43.792394,-79.663277,-8868075.43056349,5433370.68435399
2914,24062410,4410,Kennedy Rd opp Snellview Blvd,,,,0,,,1,43.745747,-79.817064,-8885194.92109412,5426179.88258765
2915,24062411,4411,Clockwork Dr e/of Thornbush Blvd,,,,0,,,1,43.704347,-79.850550,-8888922.56556282,5419802.61670819
2916,24062412,4412,Creditview Rd n/of Clockwork Dr,,,,0,,,1,43.702043,-79.853300,-8889228.69416251,5419447.8374117
2917,24062413,4413,Clockwork Dr w/of Thornbush Blvd,,,,0,,,1,43.703821,-79.850679,-8888936.92577714,5419721.61988645
2918,24062414,4414,Clockwork Dr w/of Brisdale Dr,,,,0,,,1,43.706730,-79.848293,-8888671.31747211,5420169.57509125
2919,24062415,4415,Clockwork Dr btwn Hawtrey Rd and Benjamin Thorne Rd,,,,0,,,1,43.709548,-79.845653,-8888377.43401641,5420603.53798962
2920,24062416,4416,Edwards Blvd n/of Export Blvd,,,,0,,,1,43.649560,-79.705257,-8872748.622787,5411369.98085812
2921,24062417,4417,Derry Rd w/of Hurontario St,,,,0,,,1,43.645763,-79.706757,-8872915.60202319,5410785.84417523
2922,24072900,4419,Darcel Ave e/of Middleshire Dr,,,,0,,,1,43.730505,-79.636156,-8865056.33465369,5423831.48860436
2923,24072901,4420,Darcel Ave e/of Rockhill Rd,,,,0,,,1,43.728665,-79.638225,-8865286.65468015,5423548.03310881
2924,24072902,4421,Darcel Ave s/of Monica Dr,,,,0,,,1,43.726419,-79.639085,-8865382.38944223,5423202.04434337
2925,24072903,4422,Darcel Ave opp Monica Dr,,,,0,,,1,43.726942,-79.639316,-8865408.1042446,5423282.60958014
2926,24072904,4423,Darcel Ave w/of Darla Dr,,,,0,,,1,43.729008,-79.637497,-8865205.61409084,5423600.87225011
2927,24072905,4424,Darcel Ave opp Middleshire Dr,,,,0,,,1,43.730524,-79.635850,-8865022.27088951,5423834.41563588
2928,24072906,4425,Heart Lake Rd s/of Sandalwood Pkwy,,,,0,,,0,43.736205,-79.780357,-8881108.71654558,5424709.63970998
2929,24072907,4426,Heart Lake Rd s/of Ecopark Cl,,,,0,,,1,43.747904,-79.796392,-8882893.72458044,5426512.2682267
2930,24102800,4427,Financial Dr w/of Mississauga Rd,,,,0,,,1,43.634772,-79.787469,-8881900.4207641,5409095.17887564
2931,24102801,4428,Financial Dr at Rivermont Rd,,,,0,,,1,43.631056,-79.797161,-8882979.32926886,5408523.64366954
2932,24102802,4429,Financial Dr at Heritage Rd,,,,0,,,1,43.628353,-79.799892,-8883283.34279822,5408107.93399105
2933,24102803,4430,Heritage Rd at Merrimac Dr,,,,0,,,1,43.634858,-79.809378,-8884339.31948789,5409108.40642746
2934,24102804,4431,Rivermont Rd s/of Gladmary Dr,,,,0,,,1,43.638028,-79.807778,-8884161.20830262,5409595.99334949
2935,24102805,4432,Rivermont Rd s/of Merrimac Dr,,,,0,,,1,43.637383,-79.805914,-8883953.70877178,5409496.78193864
2936,24102806,4433,Rivermont Rd s/of Fordham Rd,,,,0,,,1,43.636585,-79.803583,-8883694.22303874,5409374.03813208
2937,24102807,4434,Rivermont Rd n/of Ferdinand Dr,,,,0,,,1,43.635528,-79.801803,-8883496.07434512,5409211.45893287
2938,place_4CRN,,Downtown Terminal,,,,1,,,1,43.686933,-79.762487,-8879119.4372451,5417121.47594955
2939,place_BLGO,,Bramalea GO Station,,,,1,,,1,43.701928,-79.691858,-8871257.05292986,5419430.12960094
2940,place_CITY,,Bramalea Terminal,,,,1,,,1,43.718956,-79.720601,-8874456.70905373,5422052.48738858
2941,place_GATE,,Brampton Gateway Terminal,,,,1,,,1,43.666101,-79.733925,-8875939.92994906,5413915.10626341
2942,place_GOMD,,Gore Meadows Community Centre,,,,1,,,1,43.793618,-79.695630,-8871676.95004913,5433559.44386773
2943,place_HTLK,,Heart Lake Terminal,,,,1,,,1,43.727947,-79.798172,-8883091.87327406,5423437.42620669
2944,place_HUMA,,Hurontario St & Mayfield Rd,,,,1,,,1,43.732754,-79.823648,-8885927.8486215,5424177.96315404
2945,place_JPCH,,James Potter Rd & Charolais Blvd,,,,1,,,1,43.648724,-79.761497,-8879009.23094921,5411241.36608237
2946,place_JPQU,,James Potter Rd & Queen St,,,,1,,,1,43.663271,-79.785096,-8881636.25961244,5413479.6109895
2947,place_LISGO,,Lisgar GO Station,,,,1,,,1,43.591839,-79.788434,-8882007.84407271,5402494.07001931
2948,place_MCCT,,Mississauga CC Terminal,,,,1,,,1,43.594242,-79.647150,-8866280.18113547,5402863.41577028
2949,place_MIST-W,,Mississauga Rd and Steeles Ave - WB,,,,1,,,1,43.626772,-79.776992,-8880734.12645905,5407864.79171204
2950,place_MLGO,,Malton GO Station,,,,1,,,1,43.705442,-79.638267,-8865291.33009876,5419971.23404459
2951,place_MNGO,,HWY 407 Park and Ride,,,,1,,,1,43.652091,-79.711593,-8873453.94308066,5411759.37454465
2952,place_MPGO,,Mount Pleasant GO Station,,,,1,,,1,43.674543,-79.822225,-8885769.44098611,5415214.32758003
2953,place_MPVL,,Mount Pleasant Village,,,,1,,,1,43.675423,-79.822310,-8885778.90314282,5415349.76983958
2954,place_PMH,,Peel Memorial Hospital,,,,1,,,1,43.691003,-79.752419,-8877998.67261179,5417748.04243915
2955,place_QU50-W,,Queen St & Highway 50 - WB,,,,1,,,1,43.767099,-79.649650,-8866558.47986246,5429470.6737254
2956,place_SCBT,,Smart Centres Bus Terminal,,,,1,,,1,43.796960,-79.528006,-8853017.1317244,5434074.8510535
2957,place_SHER,,Sheridan College,,,,1,,,1,43.656126,-79.741013,-8876728.9624998,5412380.19217346
2958,place_SPTE,,Trinity Common Terminal,,,,1,,,1,43.731090,-79.763603,-8879243.66979683,5423921.61079015
2959,place_SWLP,,Sandalwood Loop,,,,1,,,1,43.720987,-79.808504,-8884242.02625293,5422365.31659018
